label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
yes,0.0,0.0,0.0,-0.06822720170021057,0.01715141534805298,-0.04086754381165747,-0.13254296779632568,0.004264235496520996,-0.06698646679029707,-0.16909009218215942,-0.01614058017730713,-0.08651472165689711,-0.18558520078659058,-0.0575336217880249,-0.09819770141945128,-0.14190667867660522,-0.16978901624679565,-0.05093386679396872,-0.15917247533798218,-0.05829209089279175,-0.08800465896234755,-0.13509905338287354,-0.009312987327575684,-0.10911650493250136,-0.11958909034729004,-0.025892436504364014,-0.1237665294061685,-0.09070912003517151,-0.18823209404945374,-0.0493489383111978,-0.10934150218963623,-0.05223351716995239,-0.07871809139356856,-0.09545242786407471,-0.009093761444091797,-0.08312554195032362,-0.08727052807807922,-0.03871232271194458,-0.08481987848387007,-0.03928917646408081,-0.17479392886161804,-0.05253201260671858,-0.05430197715759277,-0.03857910633087158,-0.07932843550548796,-0.04670453071594238,-0.0034461021423339844,-0.06409792884693388,-0.039683997631073,-0.03030526638031006,-0.05222358837232832,0.0053462982177734375,-0.1418878138065338,-0.06122695564732794,-0.005336165428161621,-0.027469158172607422,-0.08738760187731032,-0.0016844868659973145,-0.004699528217315674,-0.08446047737703566,0.0032417774200439453,-0.031904757022857666,-0.07686326935396437
yes,0.0,0.0,0.0,-0.07460787892341614,0.016785919666290283,-0.044554137131171956,-0.14697101712226868,0.004134416580200195,-0.07362533777018143,-0.18561547994613647,-0.014218449592590332,-0.09622466980476929,-0.1862047016620636,-0.05352061986923218,-0.11140910952349259,-0.15007686614990234,-0.17291989922523499,-0.05357253967781617,-0.16100400686264038,-0.05610531568527222,-0.09225962727327897,-0.1408461630344391,-0.0040569305419921875,-0.11611866622229172,-0.1269267499446869,-0.017599642276763916,-0.13281673609276368,-0.09469836950302124,-0.19113892316818237,-0.050696239313083424,-0.10828527808189392,-0.05073064565658569,-0.0825343769695337,-0.10156187415122986,-0.006765484809875488,-0.08991493701000763,-0.09684625267982483,-0.03308314085006714,-0.09485219090242936,-0.03986668586730957,-0.17734795808792114,-0.05287046401758744,-0.054596126079559326,-0.04304987192153931,-0.0809641596581514,-0.05463850498199463,-0.0020090341567993164,-0.06933726786633088,-0.051079511642456055,-0.024220526218414307,-0.06076218231578423,0.006344854831695557,-0.1457158625125885,-0.060818214407163396,-0.00529789924621582,-0.03424835205078125,-0.08331529467363907,-0.01007765531539917,-0.005269765853881836,-0.08064257024784638,-0.011103153228759766,-0.02665567398071289,-0.07545589326878144
yes,0.0,0.0,0.0,-0.07134455442428589,0.015655338764190674,-0.04737125150410293,-0.1427089273929596,0.002324044704437256,-0.07873014546481727,-0.1832602322101593,-0.012753784656524658,-0.10298741049615501,-0.18193167448043823,-0.03866171836853027,-0.1195512060031092,-0.1525130569934845,-0.1685856282711029,-0.0595570374235308,-0.15169548988342285,-0.05037856101989746,-0.0981789845928347,-0.1319950520992279,-0.00015777349472045898,-0.11814066953508018,-0.12341684103012085,-0.016836345195770264,-0.13190633989421485,-0.09753739833831787,-0.19003090262413025,-0.05593167803732513,-0.09705129265785217,-0.048791587352752686,-0.09101418591586707,-0.08915480971336365,-0.003412783145904541,-0.09627300686685203,-0.08809536695480347,-0.026862621307373047,-0.09886359609214423,-0.04229539632797241,-0.18086904287338257,-0.05744876153318046,-0.04499930143356323,-0.04366958141326904,-0.08998759276715873,-0.04215514659881592,-0.0018412470817565918,-0.07853545434323905,-0.04197591543197632,-0.024153828620910645,-0.06901621259299873,0.004991590976715088,-0.15488028526306152,-0.06469888425914405,0.002018272876739502,-0.040156424045562744,-0.08870551920978187,0.0006551742553710938,-0.009264707565307617,-0.08653455413428901,-0.0019635558128356934,-0.031276583671569824,-0.08167906291333793
yes,0.0,0.0,0.0,-0.07081800699234009,0.015123486518859863,-0.04679543269884334,-0.13975325226783752,0.0005680322647094727,-0.07758663339626537,-0.17581391334533691,-0.015662431716918945,-0.10153203202497707,-0.1722949743270874,-0.04300343990325928,-0.11853281153452144,-0.14684665203094482,-0.1751733124256134,-0.05766761047851787,-0.14454126358032227,-0.05656230449676514,-0.09823682649147258,-0.12668439745903015,-0.0032660365104675293,-0.1226847667814468,-0.11890706419944763,-0.01630711555480957,-0.13980398072015987,-0.09144917130470276,-0.1957911252975464,-0.0542083990396236,-0.09011021256446838,-0.05425989627838135,-0.08910701168787227,-0.08415651321411133,-0.006811022758483887,-0.0971170787335609,-0.08332374691963196,-0.029093265533447266,-0.10235455377113567,-0.03594183921813965,-0.18504637479782104,-0.05597385881554828,-0.03790903091430664,-0.04830193519592285,-0.08814283950340496,-0.0377466082572937,-0.0036905407905578613,-0.07816603524696575,-0.03760713338851929,-0.023567795753479004,-0.07014149917375789,0.011407017707824707,-0.15772494673728943,-0.06351537002336727,0.008137881755828857,-0.044646382331848145,-0.08835759503853069,0.004158318042755127,-0.010001659393310547,-0.08699685080063091,0.00047516822814941406,-0.028416454792022705,-0.08275217307817684
yes,0.0,0.0,0.0,-0.06800410151481628,0.013750672340393066,-0.0438350602919968,-0.1323642134666443,0.0006506443023681641,-0.07410648613523563,-0.1652136743068695,-0.015497684478759766,-0.09756757467340549,-0.1693606972694397,-0.045916080474853516,-0.11399410068344196,-0.13906586170196533,-0.17620104551315308,-0.056900975846758683,-0.14160263538360596,-0.053216755390167236,-0.09535666703533252,-0.12236660718917847,-0.00604170560836792,-0.11929108350824436,-0.11083108186721802,-0.021811068058013916,-0.13647077380966266,-0.08464556932449341,-0.19359776377677917,-0.054741924249640306,-0.08654701709747314,-0.049998939037323,-0.08790342658113559,-0.07884767651557922,-0.012318015098571777,-0.09713588058303912,-0.07612869143486023,-0.03870338201522827,-0.10363655685733875,-0.030226409435272217,-0.18219313025474548,-0.05701941400121768,-0.03144335746765137,-0.04228377342224121,-0.08735808133434375,-0.029420912265777588,-0.005965590476989746,-0.07841771244358142,-0.02783578634262085,-0.029775917530059814,-0.07160705476354678,0.01756995916366577,-0.15430420637130737,-0.06474883257698139,0.016181886196136475,-0.04043841361999512,-0.08967785685609897,0.014224112033843994,-0.010405421257019043,-0.08881157039951404,0.012879908084869385,-0.03209972381591797,-0.08467479198526462
yes,0.0,0.0,0.0,-0.0623968243598938,0.0110551118850708,-0.04546568398126283,-0.12325266003608704,0.0027697086334228516,-0.07879488025554338,-0.1526222825050354,-0.010469138622283936,-0.10497283045896211,-0.1537266969680786,-0.042777419090270996,-0.12425692234882035,-0.12026029825210571,-0.1757194995880127,-0.06666573737510362,-0.1195526123046875,-0.049047112464904785,-0.10613135848888078,-0.10928100347518921,-0.0018157362937927246,-0.12914727483638444,-0.10464486479759216,-0.02049565315246582,-0.14526009415038743,-0.06480944156646729,-0.1894952654838562,-0.06321896468051591,-0.062385767698287964,-0.03899514675140381,-0.09723952268012681,-0.06394171714782715,-0.004485964775085449,-0.10441282992013612,-0.06714296340942383,-0.03520011901855469,-0.10915573541768708,-0.009701848030090332,-0.17497816681861877,-0.06354541931995072,-0.010683774948120117,-0.033246755599975586,-0.09415261302837052,-0.0170174241065979,-0.004799067974090576,-0.08233269904502549,-0.02196115255355835,-0.03329169750213623,-0.07285543386586824,0.03668522834777832,-0.14404058456420898,-0.06928548072227159,0.033139586448669434,-0.03195977210998535,-0.0949575067008368,0.027016878128051758,-0.012099504470825195,-0.09266452346690812,0.02287459373474121,-0.04066777229309082,-0.08649878804334321
yes,0.0,0.0,0.0,-0.06401854753494263,0.012650549411773682,-0.04651805688541799,-0.1282881200313568,0.005310535430908203,-0.07934175734322935,-0.16034755110740662,-0.006998896598815918,-0.10514404927295118,-0.16206708550453186,-0.04169243574142456,-0.1236083314279881,-0.13224419951438904,-0.1751282513141632,-0.06280623678964048,-0.13115787506103516,-0.04942142963409424,-0.10428648744624525,-0.11698707938194275,-0.0019183158874511719,-0.1295939043621388,-0.10994580388069153,-0.021084249019622803,-0.147308181271967,-0.0758131742477417,-0.1924612820148468,-0.05945441056888967,-0.07453218102455139,-0.038793206214904785,-0.09519563172858625,-0.07335472106933594,-0.003981351852416992,-0.1033882529000607,-0.07429966330528259,-0.03457844257354736,-0.10853372071784406,-0.020080506801605225,-0.1801711916923523,-0.060797612414773994,-0.02211540937423706,-0.03244131803512573,-0.09188236598771482,-0.025980591773986816,-0.0007621049880981445,-0.07967181806367307,-0.02813887596130371,-0.02924203872680664,-0.06992733781140714,0.026338696479797363,-0.15082904696464539,-0.06809545610946088,0.021942198276519775,-0.031101465225219727,-0.09455929254096418,0.018011391162872314,-0.008223533630371094,-0.09287551348012357,0.016055643558502197,-0.037057340145111084,-0.08710788492959409
yes,0.0,0.0,0.0,-0.06250259280204773,0.006923377513885498,-0.040419244534803056,-0.11968150734901428,-0.0043985843658447266,-0.07018216452701154,-0.14808765053749084,-0.020667970180511475,-0.09254879257781568,-0.16225358843803406,-0.053539931774139404,-0.10792524865968289,-0.1273605227470398,-0.18274807929992676,-0.06326436749799313,-0.128953754901886,-0.06286251544952393,-0.09739237777097287,-0.11209803819656372,-0.021000325679779053,-0.11666603139741483,-0.10151055455207825,-0.038478732109069824,-0.13085903725726666,-0.07331138849258423,-0.19848361611366272,-0.06044051549537244,-0.07250475883483887,-0.04700738191604614,-0.08773321411712232,-0.06774082779884338,-0.014412999153137207,-0.09290195009810986,-0.06644400954246521,-0.04184657335281372,-0.0975875233779675,-0.0190923810005188,-0.18502527475357056,-0.060441439367366456,-0.020103812217712402,-0.036684632301330566,-0.08561419448955121,-0.021359264850616455,-0.008094072341918945,-0.07358300439221921,-0.023273944854736328,-0.03392994403839111,-0.0654132788549191,0.028485417366027832,-0.154524028301239,-0.06546517959935727,0.024564087390899658,-0.03703296184539795,-0.08945683143241467,0.020458459854125977,-0.01407766342163086,-0.08750281981332364,0.016799092292785645,-0.038251519203186035,-0.08193233362538876
yes,0.0,0.0,0.0,-0.059046775102615356,0.009409189224243164,-0.04302716131471129,-0.11535832285881042,0.001652836799621582,-0.07370813439749213,-0.14372894167900085,-0.011940598487854004,-0.09623900304697486,-0.15201032161712646,-0.04228031635284424,-0.11176771174334021,-0.12333205342292786,-0.1729106605052948,-0.0684102724041793,-0.1230926513671875,-0.05083882808685303,-0.1030591006126258,-0.10839289426803589,-0.01202690601348877,-0.12212327371500464,-0.10005104541778564,-0.03198522329330444,-0.13614591459892722,-0.06810051202774048,-0.18942046165466309,-0.06418642650507422,-0.06411218643188477,-0.03501063585281372,-0.09227601687572928,-0.062271058559417725,-0.0072037577629089355,-0.09729846815727683,-0.06378492712974548,-0.03689849376678467,-0.10179811219833823,-0.012897968292236328,-0.17617806792259216,-0.06275442491434546,-0.011883437633514404,-0.02661031484603882,-0.08925894896648856,-0.0166434645652771,-0.0024595260620117188,-0.07772629211805793,-0.02107459306716919,-0.030991077423095703,-0.06949036817215415,0.03494691848754883,-0.14582017064094543,-0.06637215863131019,0.032945096492767334,-0.027749061584472656,-0.09227798382900687,0.02581232786178589,-0.007963895797729492,-0.09123374770544501,0.01986008882522583,-0.033532023429870605,-0.08593163888119193
yes,0.0,0.0,0.0,-0.058432549238204956,0.01139819622039795,-0.04325999437219252,-0.11460620164871216,0.007149398326873779,-0.07454958675748458,-0.14181354641914368,-0.0026023387908935547,-0.09766768036729445,-0.15070298314094543,-0.02713721990585327,-0.1139775228346025,-0.1238057017326355,-0.1639818251132965,-0.06885392336494078,-0.12377029657363892,-0.03466999530792236,-0.10339802621251692,-0.10881143808364868,-0.0029518604278564453,-0.12318262575513472,-0.09887087345123291,-0.027857303619384766,-0.13784411667234053,-0.0690138041973114,-0.17754650115966797,-0.06462450443154921,-0.0657925009727478,-0.02150249481201172,-0.09211278824454894,-0.06356340646743774,-7.134675979614258e-05,-0.09622503934747328,-0.06387266516685486,-0.03197646141052246,-0.10029064236528029,-0.014107942581176758,-0.16369420289993286,-0.06329914300090422,-0.013142406940460205,-0.013177752494812012,-0.0884502988899385,-0.01907980442047119,0.004357755184173584,-0.07520885138160338,-0.023605525493621826,-0.027252614498138428,-0.06600643812066664,0.03391611576080322,-0.13325268030166626,-0.06730413554555525,0.030967354774475098,-0.01801013946533203,-0.09181964515096297,0.02299600839614868,-0.0037397146224975586,-0.08980834601766219,0.017568528652191162,-0.03252488374710083,-0.08414712665921797
yes,0.0,0.0,0.0,-0.05635553598403931,0.010403692722320557,-0.03929658647811607,-0.11141949892044067,0.006305515766143799,-0.06824802648461059,-0.13867583870887756,0.000565946102142334,-0.08987263631260589,-0.1444137692451477,-0.015033721923828125,-0.10527715128100112,-0.12224915623664856,-0.16134363412857056,-0.06130337383783058,-0.12460106611251831,-0.03094613552093506,-0.09422378283179,-0.10873407125473022,-0.0010102391242980957,-0.11428439658320144,-0.09893906116485596,-0.029909133911132812,-0.12944304984247879,-0.06689608097076416,-0.1742190718650818,-0.05889925401842788,-0.06798398494720459,-0.01659756898880005,-0.08462487947380737,-0.06149280071258545,0.0020632147789001465,-0.0893160332385321,-0.060122668743133545,-0.03452497720718384,-0.09370024543440536,-0.012325465679168701,-0.16059640049934387,-0.05931686278617576,-0.015607297420501709,-0.0069449543952941895,-0.08237113844788269,-0.016109883785247803,0.00795823335647583,-0.06985241215861038,-0.017145276069641113,-0.0288965106010437,-0.061514437610270534,0.03523832559585571,-0.13116484880447388,-0.06480155181324676,0.028714418411254883,-0.007597625255584717,-0.08784692030585006,0.025273561477661133,0.00817859172821045,-0.08592127304709152,0.024833858013153076,-0.022592544555664062,-0.08056958060896591
yes,0.0,0.0,0.0,-0.04819875955581665,0.011221170425415039,-0.04352577911495814,-0.09683883190155029,0.010036349296569824,-0.07523053275227198,-0.123189777135849,0.006251096725463867,-0.0991686298119987,-0.14602908492088318,-0.006975293159484863,-0.1175540028679336,-0.1054311990737915,-0.15197807550430298,-0.06730044023871073,-0.10740458965301514,-0.01688206195831299,-0.1052302508223022,-0.09795969724655151,0.0059157609939575195,-0.12908816473364482,-0.09297063946723938,-0.02408510446548462,-0.14582938091635356,-0.049103617668151855,-0.16250380873680115,-0.0642761303651298,-0.047966718673706055,0.001324295997619629,-0.0950322984325851,-0.04621797800064087,0.00624239444732666,-0.10236676173090586,-0.04874420166015625,-0.03808248043060303,-0.10725834356426844,0.005779564380645752,-0.1450396180152893,-0.06437298046230921,0.0036350488662719727,0.009818732738494873,-0.0941056175696815,0.002367079257965088,0.013516366481781006,-0.08041930334448466,0.0007303953170776367,-0.027505815029144287,-0.06822943078159938,0.052967190742492676,-0.11087378859519958,-0.06970917569279322,0.049168407917022705,0.0079001784324646,-0.09836361693024287,0.04569333791732788,0.010155320167541504,-0.09545620666622767,0.04718589782714844,-0.02765333652496338,-0.08674819158196101
